"id","lat","lng","intensity","created_at","user_id","topic_id","stance","location"
25262,45.4502903809139,-75.4849372651112,35,2025-10-10 16:42:30.957,"15dfa700-b185-4137-b46d-dd2a8889f922","52",Yes+,POINT (-75.4849372651112 45.4502903809139)
25263,45.4502903809139,-75.4849372651112,35,2025-10-10 16:42:33.269,"15dfa700-b185-4137-b46d-dd2a8889f922","52",Yes,POINT (-75.4849372651112 45.4502903809139)
25264,45.4502903809139,-75.4849372651112,35,2025-10-10 16:42:36.814,"15dfa700-b185-4137-b46d-dd2a8889f922","52",-No,POINT (-75.4849372651112 45.4502903809139)
25265,45.4502903809139,-75.4849372651112,35,2025-10-10 17:30:41.215,"15dfa700-b185-4137-b46d-dd2a8889f922","53",Yes+,POINT (-75.4849372651112 45.4502903809139)
25266,45.4502903809139,-75.4849372651112,35,2025-10-10 17:30:56.162,"15dfa700-b185-4137-b46d-dd2a8889f922","53",Yes+,POINT (-75.4849372651112 45.4502903809139)
25267,45.4502903809139,-75.4849372651112,35,2025-10-10 17:30:58.814,"15dfa700-b185-4137-b46d-dd2a8889f922","53",Yes,POINT (-75.4849372651112 45.4502903809139)
25268,45.4502903809139,-75.4849372651112,35,2025-10-10 17:31:00.760,"15dfa700-b185-4137-b46d-dd2a8889f922","53",Neutral,POINT (-75.4849372651112 45.4502903809139)
25269,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:00.985,"15dfa700-b185-4137-b46d-dd2a8889f922","54",Yes+,POINT (-75.4849372651112 45.4502903809139)
25270,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:04.701,"15dfa700-b185-4137-b46d-dd2a8889f922","54",Yes,POINT (-75.4849372651112 45.4502903809139)
25271,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:07.063,"15dfa700-b185-4137-b46d-dd2a8889f922","54",Neutral,POINT (-75.4849372651112 45.4502903809139)
25272,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:09.462,"15dfa700-b185-4137-b46d-dd2a8889f922","54",No,POINT (-75.4849372651112 45.4502903809139)
25273,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:11.408,"15dfa700-b185-4137-b46d-dd2a8889f922","54",-No,POINT (-75.4849372651112 45.4502903809139)
25274,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:14.692,"15dfa700-b185-4137-b46d-dd2a8889f922","54",Yes+,POINT (-75.4849372651112 45.4502903809139)
25275,45.4502903809139,-75.4849372651112,35,2025-10-10 18:16:28.666,"15dfa700-b185-4137-b46d-dd2a8889f922","55",Yes,POINT (-75.4849372651112 45.4502903809139)
25276,45.4502903809139,-75.4849372651112,35,2025-10-10 18:17:15.133,"15dfa700-b185-4137-b46d-dd2a8889f922","51",Yes+,POINT (-75.4849372651112 45.4502903809139)
25277,45.4502903809139,-75.4849372651112,35,2025-10-10 18:17:20.335,"15dfa700-b185-4137-b46d-dd2a8889f922","50",Yes+,POINT (-75.4849372651112 45.4502903809139)
25278,45.4502903809139,-75.4849372651112,35,2025-10-10 18:17:25.525,"15dfa700-b185-4137-b46d-dd2a8889f922","49",Yes+,POINT (-75.4849372651112 45.4502903809139)
25279,45.4502903809139,-75.4849372651112,35,2025-10-10 18:17:31.706,"15dfa700-b185-4137-b46d-dd2a8889f922","48",Yes+,POINT (-75.4849372651112 45.4502903809139)
25280,45.4502903809139,-75.4849372651112,35,2025-10-10 18:17:40.544,"15dfa700-b185-4137-b46d-dd2a8889f922","47",Yes+,POINT (-75.4849372651112 45.4502903809139)
25281,45.4502903809139,-75.4849372651112,35,2025-10-10 18:17:56.707,"15dfa700-b185-4137-b46d-dd2a8889f922","46",Yes+,POINT (-75.4849372651112 45.4502903809139)
25282,45.4502903809139,-75.4849372651112,35,2025-10-10 18:18:03.046,"15dfa700-b185-4137-b46d-dd2a8889f922","45",Yes+,POINT (-75.4849372651112 45.4502903809139)
25283,45.4502903809139,-75.4849372651112,35,2025-10-10 18:18:12.909,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25284,45.4502903809139,-75.4849372651112,35,2025-10-10 18:18:21.428,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25285,45.4502903809139,-75.4849372651112,35,2025-10-10 18:18:23.987,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25286,45.4502903809139,-75.4849372651112,35,2025-10-10 18:18:27.821,"15dfa700-b185-4137-b46d-dd2a8889f922","56",-No,POINT (-75.4849372651112 45.4502903809139)
25287,45.4502903809139,-75.4849372651112,35,2025-10-10 18:18:29.942,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25288,45.4502903809139,-75.4849372651112,35,2025-10-10 18:22:12.095,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25289,45.4502903809139,-75.4849372651112,35,2025-10-10 18:22:14.297,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes,POINT (-75.4849372651112 45.4502903809139)
